,Dataset,DataName,SpeciesName,TraitName,OriglName,value,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName
222,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,71.45782146,g m-2,Single,NA,,NA,13.99426934,mm2 mg-1
223,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.40E-02,m2/g,Single,NA,,NA,13.99426934,mm2 mg-1
224,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,59.50095969,g m-2,Single,NA,,NA,16.80645161,mm2 mg-1
225,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.68E-02,m2/g,Single,NA,,NA,16.80645161,mm2 mg-1
226,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,65.30515317,g m-2,Single,NA,,NA,15.31272727,mm2 mg-1
227,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.53E-02,m2/g,Single,NA,,NA,15.31272727,mm2 mg-1
228,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,73.21253673,g m-2,Single,NA,,NA,13.65886288,mm2 mg-1
229,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.37E-02,m2/g,Single,NA,,NA,13.65886288,mm2 mg-1
230,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,63.47862886,g m-2,Single,NA,,NA,15.75333333,mm2 mg-1
231,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.58E-02,m2/g,Single,NA,,NA,15.75333333,mm2 mg-1
232,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,63.33180358,g m-2,Single,NA,,NA,15.78985507,mm2 mg-1
233,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.58E-02,m2/g,Single,NA,,NA,15.78985507,mm2 mg-1
234,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,47.74193548,g m-2,Single,NA,,NA,20.94594595,mm2 mg-1
235,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.09E-02,m2/g,Single,NA,,NA,20.94594595,mm2 mg-1
236,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,60.20245072,g m-2,Single,NA,,NA,16.61061947,mm2 mg-1
237,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.66E-02,m2/g,Single,NA,,NA,16.61061947,mm2 mg-1
238,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,102.9585799,g m-2,Single,NA,,NA,9.712643678,mm2 mg-1
239,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,9.71E-03,m2/g,Single,NA,,NA,9.712643678,mm2 mg-1
240,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,58.23863636,g m-2,Single,NA,,NA,17.17073171,mm2 mg-1
241,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.72E-02,m2/g,Single,NA,,NA,17.17073171,mm2 mg-1
242,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,64.28187197,g m-2,Single,NA,,NA,15.55648536,mm2 mg-1
243,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.56E-02,m2/g,Single,NA,,NA,15.55648536,mm2 mg-1
244,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,77.45696835,g m-2,Single,NA,,NA,12.91039427,mm2 mg-1
245,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.012910394,m2/g,Single,NA,,NA,12.91039427,mm2 mg-1
246,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,58.17540767,g m-2,Single,NA,,NA,17.18939394,mm2 mg-1
247,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.72E-02,m2/g,Single,NA,,NA,17.18939394,mm2 mg-1
248,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,72.82018524,g m-2,Single,NA,,NA,13.73245614,mm2 mg-1
249,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.37E-02,m2/g,Single,NA,,NA,13.73245614,mm2 mg-1
250,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,64.19589676,g m-2,Single,NA,,NA,15.57731959,mm2 mg-1
251,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.56E-02,m2/g,Single,NA,,NA,15.57731959,mm2 mg-1
252,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,68.04238706,g m-2,Single,NA,,NA,14.69672131,mm2 mg-1
253,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.47E-02,m2/g,Single,NA,,NA,14.69672131,mm2 mg-1
254,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,57.45257453,g m-2,Single,NA,,NA,17.40566038,mm2 mg-1
255,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.74E-02,m2/g,Single,NA,,NA,17.40566038,mm2 mg-1
256,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,58.11965812,g m-2,Single,NA,,NA,17.20588235,mm2 mg-1
257,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.72E-02,m2/g,Single,NA,,NA,17.20588235,mm2 mg-1
258,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,52.30769231,g m-2,Single,NA,,NA,19.11764706,mm2 mg-1
259,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.91E-02,m2/g,Single,NA,,NA,19.11764706,mm2 mg-1
260,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,149.1666667,g m-2,Single,NA,,NA,6.703910615,mm2 mg-1
261,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,6.70E-03,m2/g,Single,NA,,NA,6.703910615,mm2 mg-1
262,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,62.85714286,g m-2,Single,NA,,NA,15.90909091,mm2 mg-1
263,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.59E-02,m2/g,Single,NA,,NA,15.90909091,mm2 mg-1
264,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,55.17241379,g m-2,Single,NA,,NA,18.125,mm2 mg-1
265,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.018125,m2/g,Single,NA,,NA,18.125,mm2 mg-1
266,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,57.69980507,g m-2,Single,NA,,NA,17.33108108,mm2 mg-1
267,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.73E-02,m2/g,Single,NA,,NA,17.33108108,mm2 mg-1
268,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,86.2745098,g m-2,Single,NA,,NA,11.59090909,mm2 mg-1
269,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.16E-02,m2/g,Single,NA,,NA,11.59090909,mm2 mg-1
270,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.21686747,g m-2,Single,NA,,NA,18.44444444,mm2 mg-1
271,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.84E-02,m2/g,Single,NA,,NA,18.44444444,mm2 mg-1
272,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,58.94736842,g m-2,Single,NA,,NA,16.96428571,mm2 mg-1
273,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.70E-02,m2/g,Single,NA,,NA,16.96428571,mm2 mg-1
274,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,67.13947991,g m-2,Single,NA,,NA,14.8943662,mm2 mg-1
275,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.49E-02,m2/g,Single,NA,,NA,14.8943662,mm2 mg-1
276,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,59.60784314,g m-2,Single,NA,,NA,16.77631579,mm2 mg-1
277,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.68E-02,m2/g,Single,NA,,NA,16.77631579,mm2 mg-1
278,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,51.44032922,g m-2,Single,NA,,NA,19.44,mm2 mg-1
279,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.01944,m2/g,Single,NA,,NA,19.44,mm2 mg-1
280,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,65,g m-2,Single,NA,,NA,15.38461538,mm2 mg-1
281,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.54E-02,m2/g,Single,NA,,NA,15.38461538,mm2 mg-1
282,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,58.33333333,g m-2,Single,NA,,NA,17.14285714,mm2 mg-1
283,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.71E-02,m2/g,Single,NA,,NA,17.14285714,mm2 mg-1
284,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,53.33333333,g m-2,Single,NA,,NA,18.75,mm2 mg-1
285,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.01875,m2/g,Single,NA,,NA,18.75,mm2 mg-1
286,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,122.6666667,g m-2,Single,NA,,NA,8.152173913,mm2 mg-1
287,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,8.15E-03,m2/g,Single,NA,,NA,8.152173913,mm2 mg-1
288,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,84.9328215,g m-2,Single,NA,,NA,11.7740113,mm2 mg-1
289,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.011774011,m2/g,Single,NA,,NA,11.7740113,mm2 mg-1
290,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,84.06702641,g m-2,Single,NA,,NA,11.89527027,mm2 mg-1
291,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.19E-02,m2/g,Single,NA,,NA,11.89527027,mm2 mg-1
292,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,84.66376391,g m-2,Single,NA,,NA,11.81142857,mm2 mg-1
293,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.18E-02,m2/g,Single,NA,,NA,11.81142857,mm2 mg-1
294,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,93.45794393,g m-2,Single,NA,,NA,10.7,mm2 mg-1
295,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.0107,m2/g,Single,NA,,NA,10.7,mm2 mg-1
296,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,94.19743783,g m-2,Single,NA,,NA,10.616,mm2 mg-1
297,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.010616,m2/g,Single,NA,,NA,10.616,mm2 mg-1
298,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,84.86352357,g m-2,Single,NA,,NA,11.78362573,mm2 mg-1
299,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.18E-02,m2/g,Single,NA,,NA,11.78362573,mm2 mg-1
300,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,80.62407391,g m-2,Single,NA,,NA,12.40324324,mm2 mg-1
301,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.24E-02,m2/g,Single,NA,,NA,12.40324324,mm2 mg-1
302,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,79.5701147,g m-2,Single,NA,,NA,12.56753247,mm2 mg-1
303,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.26E-02,m2/g,Single,NA,,NA,12.56753247,mm2 mg-1
304,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,90.25611946,g m-2,Single,NA,,NA,11.07958115,mm2 mg-1
305,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.11E-02,m2/g,Single,NA,,NA,11.07958115,mm2 mg-1
306,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,103.3431218,g m-2,Single,NA,,NA,9.676502732,mm2 mg-1
307,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,9.68E-03,m2/g,Single,NA,,NA,9.676502732,mm2 mg-1
308,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,99.9904771,g m-2,Single,NA,,NA,10.00095238,mm2 mg-1
309,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.00E-02,m2/g,Single,NA,,NA,10.00095238,mm2 mg-1
310,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,86.29608342,g m-2,Single,NA,,NA,11.58801142,mm2 mg-1
311,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.16E-02,m2/g,Single,NA,,NA,11.58801142,mm2 mg-1
312,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,87.21607455,g m-2,Single,NA,,NA,11.46577629,mm2 mg-1
313,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.011465776,m2/g,Single,NA,,NA,11.46577629,mm2 mg-1
314,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,83.48794063,g m-2,Single,NA,,NA,11.97777778,mm2 mg-1
315,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.20E-02,m2/g,Single,NA,,NA,11.97777778,mm2 mg-1
316,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,82.69230769,g m-2,Single,NA,,NA,12.09302326,mm2 mg-1
317,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.012093023,m2/g,Single,NA,,NA,12.09302326,mm2 mg-1
318,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,118.2930277,g m-2,Single,NA,,NA,8.453583607,mm2 mg-1
319,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,8.45E-03,m2/g,Single,NA,,NA,8.453583607,mm2 mg-1
320,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,118.2930277,g m-2,Single,NA,,NA,8.453583607,mm2 mg-1
321,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,8.45E-03,m2/g,Single,NA,,NA,8.453583607,mm2 mg-1
322,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,143.2316876,g m-2,Single,NA,,NA,6.9816953,mm2 mg-1
323,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,6.98E-03,m2/g,Single,NA,,NA,6.9816953,mm2 mg-1
324,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,106.308382,g m-2,Single,NA,,NA,9.406595992,mm2 mg-1
325,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,9.41E-03,m2/g,Single,NA,,NA,9.406595992,mm2 mg-1
326,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,143.2316876,g m-2,Single,NA,,NA,6.9816953,mm2 mg-1
327,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,6.98E-03,m2/g,Single,NA,,NA,6.9816953,mm2 mg-1
328,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,106.308382,g m-2,Single,NA,,NA,9.406595992,mm2 mg-1
329,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,9.41E-03,m2/g,Single,NA,,NA,9.406595992,mm2 mg-1
330,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,94.15922055,g m-2,Single,NA,,NA,10.62030881,mm2 mg-1
331,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.06E-02,m2/g,Single,NA,,NA,10.62030881,mm2 mg-1
332,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,94.15922055,g m-2,Single,NA,,NA,10.62030881,mm2 mg-1
333,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.06E-02,m2/g,Single,NA,,NA,10.62030881,mm2 mg-1
334,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,145.8296113,g m-2,Single,NA,,NA,6.857317874,mm2 mg-1
335,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,6.86E-03,m2/g,Single,NA,,NA,6.857317874,mm2 mg-1
336,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,118.2930277,g m-2,Single,NA,,NA,8.453583607,mm2 mg-1
337,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,8.45E-03,m2/g,Single,NA,,NA,8.453583607,mm2 mg-1
338,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,143.2316876,g m-2,Single,NA,,NA,6.9816953,mm2 mg-1
339,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,6.98E-03,m2/g,Single,NA,,NA,6.9816953,mm2 mg-1
340,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,118.2930277,g m-2,Single,NA,,NA,8.453583607,mm2 mg-1
341,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,8.45E-03,m2/g,Single,NA,,NA,8.453583607,mm2 mg-1
342,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,106.308382,g m-2,Single,NA,,NA,9.406595992,mm2 mg-1
343,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,9.41E-03,m2/g,Single,NA,,NA,9.406595992,mm2 mg-1
